row_idx,api_unii,dosage_form,excipient_unii,role,confidence
9720,423D2T571U,KIT,U725QWY32X,solubilizing_agent,1.0
9721,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9721,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9721,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",QTT17582CB,acidifying_agent,1.0
9721,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",3K9958V90M,preservative,1.0
9722,VB0R961HZT,TABLET,3SY5LH9PMK,filler,1.0
9722,VB0R961HZT,TABLET,ETJ7Z6XBU4,glidant,1.0
9722,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
9723,1EJ6Z6Q368,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9723,1EJ6Z6Q368,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9724,WS821Z52LQ,CAPSULE,70097M6I30,lubricant,1.0
9724,WS821Z52LQ,CAPSULE,2G86QN327L,binder,1.0
9724,WS821Z52LQ,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9725,82VFR53I78,TABLET,M28OL1HH48,disintegrant,1.0
9725,82VFR53I78,TABLET,70097M6I30,lubricant,1.0
9726,39IS23Q1EW,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9726,39IS23Q1EW,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9726,39IS23Q1EW,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9727,KHS0AZ4JVK,TABLET,2S7830E561,disintegrant,1.0
9727,KHS0AZ4JVK,TABLET,70097M6I30,lubricant,1.0
9728,9U7D5QH5AE,SOLUTION,059QF0KO0R,solvent,1.0
9729,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9729,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",QTT17582CB,acidifying_agent,1.0
9729,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9729,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",XHX3C3X673,plasticizer,1.0
9730,H789N3FKE8,TABLET,ETJ7Z6XBU4,glidant,1.0
9730,H789N3FKE8,TABLET,70097M6I30,lubricant,1.0
9731,SOA12P041N,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9731,SOA12P041N,"TABLET, FILM COATED",TTV12P4NEE,stabilizing_agent,1.0
9732,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
9732,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9732,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",C9H2L21V7U,surfactant,1.0
9732,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",2UMI9U37CP,surfactant,1.0
9732,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",B697894SGQ,lubricant,1.0
9732,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",Q662QK8M3B,lubricant,1.0
9733,55JG375S6M,CAPSULE,2G86QN327L,binder,1.0
9733,55JG375S6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9734,976728SY6Z,TABLET,ETJ7Z6XBU4,glidant,1.0
9734,976728SY6Z,TABLET,M28OL1HH48,disintegrant,1.0
9734,976728SY6Z,TABLET,70097M6I30,lubricant,1.0
9735,33XCH0HOCD,"CAPSULE, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9736,0K47UL67F2,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9736,0K47UL67F2,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9737,02O55696WH,TABLET,3SY5LH9PMK,filler,1.0
9737,02O55696WH,TABLET,70097M6I30,lubricant,1.0
9737,02O55696WH,TABLET,AG9B65PV6B,disintegrant,1.0
9738,R85M2X0D68,TABLET,PDC6A3C0OX,preservative,1.0
9738,R85M2X0D68,TABLET,70097M6I30,lubricant,1.0
9739,660YQ98I10,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9739,660YQ98I10,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9739,660YQ98I10,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9740,J0E2756Z7N,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9740,J0E2756Z7N,"TABLET, FILM COATED",7CV7WJK4UI,lubricant,1.0
9741,927AH8112L,CAPSULE,2G86QN327L,binder,1.0
9741,927AH8112L,CAPSULE,J2B2A4N98G,filler,1.0
9741,927AH8112L,CAPSULE,70097M6I30,lubricant,1.0
9742,57Y76R9ATQ,TABLET,M28OL1HH48,disintegrant,1.0
9742,57Y76R9ATQ,TABLET,70097M6I30,lubricant,1.0
9742,57Y76R9ATQ,TABLET,ETJ7Z6XBU4,glidant,1.0
9742,57Y76R9ATQ,TABLET,B697894SGQ,lubricant,1.0
9743,VZI5B1W380,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9743,VZI5B1W380,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9743,VZI5B1W380,"TABLET, FILM COATED",PQ6CK8PD0R,antioxidant,1.0
9743,VZI5B1W380,"TABLET, FILM COATED",A2I8C7HI9T,preservative,1.0
9743,VZI5B1W380,"TABLET, FILM COATED",Z8IX2SC1OH,preservative,1.0
9743,VZI5B1W380,"TABLET, FILM COATED",X045WJ989B,preservative,1.0
9744,5LGN83G74V,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
9744,5LGN83G74V,"TABLET, COATED",7CV7WJK4UI,lubricant,1.0
9745,X4W7ZR7023,TABLET,776XM7047L,lubricant,1.0
9745,X4W7ZR7023,TABLET,J2B2A4N98G,filler,1.0
9745,X4W7ZR7023,TABLET,T5L8T28FGP,lubricant,1.0
9746,81K9V7M3A3,KIT,H4N855PNZ1,antioxidant,1.0
9746,81K9V7M3A3,KIT,8I089SAH3T,filler,1.0
9746,81K9V7M3A3,KIT,U725QWY32X,solubilizing_agent,1.0
9746,81K9V7M3A3,KIT,J2B2A4N98G,filler,1.0
9746,81K9V7M3A3,KIT,7SEV7J4R1U,filler,1.0
9746,81K9V7M3A3,KIT,O8232NY3SJ,filler,1.0
9747,VZI5B1W380,SUSPENSION,A2I8C7HI9T,preservative,1.0
9747,VZI5B1W380,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
9747,VZI5B1W380,SUSPENSION,Z8IX2SC1OH,preservative,1.0
9747,VZI5B1W380,SUSPENSION,059QF0KO0R,solvent,1.0
9747,VZI5B1W380,SUSPENSION,SB8ZUX40TY,sweetening_agent,1.0
9747,VZI5B1W380,SUSPENSION,X045WJ989B,preservative,1.0
9747,VZI5B1W380,SUSPENSION,PQ6CK8PD0R,antioxidant,1.0
9748,CUZ39LUY82,CAPSULE,3OWL53L36A,filler,1.0
9748,CUZ39LUY82,CAPSULE,7CV7WJK4UI,lubricant,1.0
9748,CUZ39LUY82,CAPSULE,2G86QN327L,binder,1.0
9748,CUZ39LUY82,CAPSULE,3K9958V90M,preservative,1.0
9748,CUZ39LUY82,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
9748,CUZ39LUY82,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9749,HC3NX54582,CAPSULE,2G86QN327L,binder,1.0
9749,HC3NX54582,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9750,033KF7V46H,TABLET,M28OL1HH48,disintegrant,1.0
9750,033KF7V46H,TABLET,ETJ7Z6XBU4,glidant,1.0
9750,033KF7V46H,TABLET,70097M6I30,lubricant,1.0
9750,033KF7V46H,TABLET,3WJQ0SDW1A,lubricant,1.0
9751,033KF7V46H,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9751,033KF7V46H,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9751,033KF7V46H,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
9752,27O7W4T232,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9752,27O7W4T232,"TABLET, FILM COATED",4846Q921YM,filler,1.0
9752,27O7W4T232,"TABLET, FILM COATED",R12CBM0EIZ,coating_agent,1.0
9753,XXE1CET956,CAPSULE,M28OL1HH48,disintegrant,1.0
9753,XXE1CET956,CAPSULE,4R4HFI6D95,lubricant,1.0
9753,XXE1CET956,CAPSULE,2G86QN327L,binder,1.0
9753,XXE1CET956,CAPSULE,3K9958V90M,preservative,1.0
9754,80M03YXJ7I,TABLET,ETJ7Z6XBU4,glidant,1.0
9754,80M03YXJ7I,TABLET,M28OL1HH48,disintegrant,1.0
9754,80M03YXJ7I,TABLET,70097M6I30,lubricant,1.0
9754,80M03YXJ7I,TABLET,3WJQ0SDW1A,lubricant,1.0
9755,LX1OH63030,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9755,LX1OH63030,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9756,2M36281008,"TABLET, FILM COATED, EXTENDED RELEASE",22ADO53M6F,solubilizing_agent,1.0
9756,2M36281008,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9756,2M36281008,"TABLET, FILM COATED, EXTENDED RELEASE",XHX3C3X673,plasticizer,1.0
9757,660YQ98I10,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9757,660YQ98I10,"CAPSULE, EXTENDED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
9757,660YQ98I10,"CAPSULE, EXTENDED RELEASE",MB5IUD6JUA,controlled_release,1.0
9757,660YQ98I10,"CAPSULE, EXTENDED RELEASE",55X04QC32I,alkalizing_agent,1.0
9758,5W7SIA7YZW,KIT,532B59J990,stabilizing_agent,1.0
9758,5W7SIA7YZW,KIT,7SEV7J4R1U,filler,1.0
9758,5W7SIA7YZW,KIT,EWQ57Q8I5X,filler,1.0
9758,5W7SIA7YZW,KIT,O8232NY3SJ,filler,1.0
9758,5W7SIA7YZW,KIT,7CVR7L4A2D,filler,1.0
9758,5W7SIA7YZW,KIT,OP1R32D61U,filler,1.0
9759,33CM23913M,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9759,33CM23913M,"TABLET, EXTENDED RELEASE",3OWL53L36A,filler,1.0
9759,33CM23913M,"TABLET, EXTENDED RELEASE",T4V6TWG28D,binder,1.0
9759,33CM23913M,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9760,JCX84Q7J1L,CAPSULE,M28OL1HH48,disintegrant,1.0
9760,JCX84Q7J1L,CAPSULE,70097M6I30,lubricant,1.0
9760,JCX84Q7J1L,CAPSULE,2G86QN327L,binder,1.0
9760,JCX84Q7J1L,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9761,BKE5Q1J60U,TABLET,3SY5LH9PMK,filler,1.0
9761,BKE5Q1J60U,TABLET,70097M6I30,lubricant,1.0
9761,BKE5Q1J60U,TABLET,H8AV0SQX4D,disintegrant,1.0
9762,0K47UL67F2,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
9762,0K47UL67F2,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9762,0K47UL67F2,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9763,JFU09I87TR,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9763,JFU09I87TR,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9763,JFU09I87TR,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
9764,11QV9BS0CB,TABLET,ETJ7Z6XBU4,glidant,1.0
9764,11QV9BS0CB,TABLET,70097M6I30,lubricant,1.0
9765,O0P4I5851I,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9765,O0P4I5851I,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9766,W5S57Y3A5L,TABLET,ETJ7Z6XBU4,glidant,1.0
9766,W5S57Y3A5L,TABLET,70097M6I30,lubricant,1.0
9766,W5S57Y3A5L,TABLET,B697894SGQ,lubricant,1.0
9766,W5S57Y3A5L,TABLET,H8AV0SQX4D,disintegrant,1.0
9767,786Z46389E,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9767,786Z46389E,"TABLET, FILM COATED, EXTENDED RELEASE",XHX3C3X673,plasticizer,1.0
9768,57Y76R9ATQ,"TABLET, DELAYED RELEASE",M28OL1HH48,disintegrant,1.0
9768,57Y76R9ATQ,"TABLET, DELAYED RELEASE",70097M6I30,lubricant,1.0
9768,57Y76R9ATQ,"TABLET, DELAYED RELEASE",Q662QK8M3B,lubricant,1.0
9768,57Y76R9ATQ,"TABLET, DELAYED RELEASE",92RU3N3Y1O,dispersing_agent,1.0
9768,57Y76R9ATQ,"TABLET, DELAYED RELEASE",55X04QC32I,alkalizing_agent,1.0
9769,5LGN83G74V,TABLET,8136Y38GY5,binder,1.0
9769,5LGN83G74V,TABLET,70097M6I30,lubricant,1.0
9769,5LGN83G74V,TABLET,3OWL53L36A,filler,1.0
9769,5LGN83G74V,TABLET,Q662QK8M3B,lubricant,1.0
9770,C1ENJ2TE6C,TABLET,ETJ7Z6XBU4,glidant,1.0
9770,C1ENJ2TE6C,TABLET,2S7830E561,disintegrant,1.0
9770,C1ENJ2TE6C,TABLET,70097M6I30,lubricant,1.0
9771,9242ECW6R0,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9771,9242ECW6R0,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9772,PO572Z7917,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9772,PO572Z7917,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9773,2BMD2GNA4V,CAPSULE,2G86QN327L,binder,1.0
9773,2BMD2GNA4V,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9773,2BMD2GNA4V,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9774,C1ENJ2TE6C,TABLET,M28OL1HH48,disintegrant,1.0
9774,C1ENJ2TE6C,TABLET,70097M6I30,lubricant,1.0
9774,C1ENJ2TE6C,TABLET,2S7830E561,disintegrant,1.0
9775,NO70W886KK,LIQUID,QTT17582CB,acidifying_agent,1.0
9775,NO70W886KK,LIQUID,OJ245FE5EU,preservative,1.0
9775,NO70W886KK,LIQUID,D65DG142WK,sweetening_agent,1.0
9775,NO70W886KK,LIQUID,96K6UQ3ZD4,sweetening_agent,1.0
9775,NO70W886KK,LIQUID,059QF0KO0R,solvent,1.0
9776,RMW9V5RW38,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9776,RMW9V5RW38,"TABLET, FILM COATED",3K9958V90M,preservative,1.0
9777,9NDF7JZ4M3,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9777,9NDF7JZ4M3,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9778,XX73205DH5,SUSPENSION,ETJ7Z6XBU4,suspending_thickening_agent,1.0
9778,XX73205DH5,SUSPENSION,A2I8C7HI9T,preservative,1.0
9778,XX73205DH5,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
9778,XX73205DH5,SUSPENSION,92RU3N3Y1O,dispersing_agent,1.0
9778,XX73205DH5,SUSPENSION,7QWA1RIO01,antioxidant,1.0
9778,XX73205DH5,SUSPENSION,7CVR7L4A2D,suspending_thickening_agent,1.0
9779,OLH94387TE,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9779,OLH94387TE,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9780,G162GK9U4W,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9780,G162GK9U4W,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9781,9O25354EPJ,TABLET,3SY5LH9PMK,filler,1.0
9781,9O25354EPJ,TABLET,H92E6QA4FV,lubricant,1.0
9782,Q1UMG3UH45,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9783,J0E2756Z7N,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9783,J0E2756Z7N,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9783,J0E2756Z7N,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9784,L6UH7ZF8HC,TABLET,ETJ7Z6XBU4,glidant,1.0
9784,L6UH7ZF8HC,TABLET,3SY5LH9PMK,filler,1.0
9784,L6UH7ZF8HC,TABLET,70097M6I30,lubricant,1.0
9785,L4D5UA6CB4,"CAPSULE, LIQUID FILLED",QTT17582CB,acidifying_agent,1.0
9785,L4D5UA6CB4,"CAPSULE, LIQUID FILLED",ND2M416302,solvent,1.0
9786,32HRV3E3D5,"TABLET, COATED",2S7830E561,disintegrant,1.0
9786,32HRV3E3D5,"TABLET, COATED",3SY5LH9PMK,filler,1.0
9786,32HRV3E3D5,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
9786,32HRV3E3D5,"TABLET, COATED",776XM7047L,lubricant,1.0
9787,3XC8GUZ6CB,"TABLET, DELAYED RELEASE",7CV7WJK4UI,lubricant,1.0
9787,3XC8GUZ6CB,"TABLET, DELAYED RELEASE",M28OL1HH48,disintegrant,1.0
9788,U3H27498KS,"TABLET, CHEWABLE",Z0H242BBR1,sweetening_agent,1.0
9788,U3H27498KS,"TABLET, CHEWABLE",ETJ7Z6XBU4,glidant,1.0
9788,U3H27498KS,"TABLET, CHEWABLE",70097M6I30,lubricant,1.0
9788,U3H27498KS,"TABLET, CHEWABLE",27NA468985,disintegrant,1.0
9789,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",7CV7WJK4UI,lubricant,1.0
9790,17ERJ0MKGI,TABLET,ETJ7Z6XBU4,glidant,1.0
9790,17ERJ0MKGI,TABLET,70097M6I30,lubricant,1.0
9790,17ERJ0MKGI,TABLET,3WJQ0SDW1A,lubricant,1.0
9791,0VE05JYS2P,"CAPSULE, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9791,0VE05JYS2P,"CAPSULE, EXTENDED RELEASE",3K9958V90M,preservative,1.0
9791,0VE05JYS2P,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9791,0VE05JYS2P,"CAPSULE, EXTENDED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
9792,F41401512X,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9792,F41401512X,CAPSULE,2S7830E561,disintegrant,1.0
9792,F41401512X,CAPSULE,70097M6I30,lubricant,1.0
9792,F41401512X,CAPSULE,2G86QN327L,binder,1.0
9792,F41401512X,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9793,4B3SC438HI,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
9793,4B3SC438HI,"CAPSULE, EXTENDED RELEASE",4R4HFI6D95,lubricant,1.0
9793,4B3SC438HI,"CAPSULE, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
9793,4B3SC438HI,"CAPSULE, EXTENDED RELEASE",MB5IUD6JUA,controlled_release,1.0
9794,660YQ98I10,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9794,660YQ98I10,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
9794,660YQ98I10,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9795,1HM943223R,TABLET,F05Q2T2JA0,surfactant,1.0
9795,1HM943223R,TABLET,J2B2A4N98G,filler,1.0
9795,1HM943223R,TABLET,70097M6I30,lubricant,1.0
9795,1HM943223R,TABLET,ETJ7Z6XBU4,glidant,1.0
9796,1678OK0E08,TABLET,3SY5LH9PMK,filler,1.0
9796,1678OK0E08,TABLET,70097M6I30,lubricant,1.0
9797,423D2T571U,KIT,O8232NY3SJ,filler,1.0
9798,ISP4442I3Y,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9798,ISP4442I3Y,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9799,KHS0AZ4JVK,CAPSULE,2G86QN327L,binder,1.0
9799,KHS0AZ4JVK,CAPSULE,ETJ7Z6XBU4,glidant,1.0
9800,M8U465Q1WQ,TABLET,70097M6I30,lubricant,1.0
9800,M8U465Q1WQ,TABLET,M28OL1HH48,disintegrant,1.0
9801,C1ENJ2TE6C,"TABLET, FILM COATED, EXTENDED RELEASE",1P9D0Z171K,antioxidant,1.0
9801,C1ENJ2TE6C,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9802,55JG375S6M,CAPSULE,2G86QN327L,binder,1.0
9802,55JG375S6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
9804,O0P4I5851I,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9804,O0P4I5851I,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9805,80M03YXJ7I,TABLET,ETJ7Z6XBU4,glidant,1.0
9805,80M03YXJ7I,TABLET,70097M6I30,lubricant,1.0
9805,80M03YXJ7I,TABLET,B697894SGQ,lubricant,1.0
9806,K5BN214699,SUSPENSION,OJ245FE5EU,preservative,1.0
9806,K5BN214699,SUSPENSION,059QF0KO0R,solvent,1.0
9807,O0P4I5851I,TABLET,70097M6I30,lubricant,1.0
9807,O0P4I5851I,TABLET,3OWL53L36A,filler,1.0
9807,O0P4I5851I,TABLET,30IQX730WE,lubricant,1.0
9808,0K2I505OTV,TABLET,70097M6I30,lubricant,1.0
9809,W5S57Y3A5L,TABLET,M28OL1HH48,disintegrant,1.0
9809,W5S57Y3A5L,TABLET,ETJ7Z6XBU4,glidant,1.0
9809,W5S57Y3A5L,TABLET,70097M6I30,lubricant,1.0
9809,W5S57Y3A5L,TABLET,G2M7P15E5P,lubricant,1.0
9810,FVF865388R,SOLUTION,REK4960K2U,antioxidant,1.0
9810,FVF865388R,SOLUTION,96K6UQ3ZD4,sweetening_agent,1.0
9810,FVF865388R,SOLUTION,059QF0KO0R,solvent,1.0
9810,FVF865388R,SOLUTION,D65DG142WK,sweetening_agent,1.0
9810,FVF865388R,SOLUTION,B697894SGQ,solvent,1.0
9810,FVF865388R,SOLUTION,OJ245FE5EU,preservative,1.0
9811,5Y2EI94NBC,TABLET,70097M6I30,lubricant,1.0
9812,0Y2S3XUQ5H,TABLET,3SY5LH9PMK,filler,1.0
9812,0Y2S3XUQ5H,TABLET,70097M6I30,lubricant,1.0
9813,PO572Z7917,TABLET,ETJ7Z6XBU4,glidant,1.0
9813,PO572Z7917,TABLET,70097M6I30,lubricant,1.0
9814,U5SYW473RQ,TABLET,70097M6I30,lubricant,1.0
9814,U5SYW473RQ,TABLET,3OWL53L36A,filler,1.0
9814,U5SYW473RQ,TABLET,55X04QC32I,alkalizing_agent,1.0
9815,T18F433X4S,KIT,532B59J990,stabilizing_agent,1.0
9815,T18F433X4S,KIT,7SEV7J4R1U,filler,1.0
9815,T18F433X4S,KIT,EWQ57Q8I5X,filler,1.0
9815,T18F433X4S,KIT,O8232NY3SJ,filler,1.0
9815,T18F433X4S,KIT,VH2XOU12IE,filler,1.0
9816,6E8ZO8LRNM,SOLUTION,OJ245FE5EU,preservative,1.0
9816,6E8ZO8LRNM,SOLUTION,96K6UQ3ZD4,sweetening_agent,1.0
9816,6E8ZO8LRNM,SOLUTION,8D4SNN7V92,antioxidant,1.0
9816,6E8ZO8LRNM,SOLUTION,7FLD91C86K,solubilizing_agent,1.0
9816,6E8ZO8LRNM,SOLUTION,E4GA8884NN,acidifying_agent,1.0
9816,6E8ZO8LRNM,SOLUTION,059QF0KO0R,solvent,1.0
9817,TZ7V40X7VX,TABLET,70097M6I30,lubricant,1.0
9817,TZ7V40X7VX,TABLET,ETJ7Z6XBU4,glidant,1.0
9818,742SXX0ICT,SUSPENSION,92RU3N3Y1O,dispersing_agent,1.0
9818,742SXX0ICT,SUSPENSION,ETJ7Z6XBU4,suspending_thickening_agent,1.0
9818,742SXX0ICT,SUSPENSION,059QF0KO0R,solvent,1.0
9818,742SXX0ICT,SUSPENSION,OJ245FE5EU,preservative,1.0
9818,742SXX0ICT,SUSPENSION,96K6UQ3ZD4,sweetening_agent,1.0
9819,JFU09I87TR,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
9819,JFU09I87TR,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9819,JFU09I87TR,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
9820,9S44LIC7OJ,TABLET,ETJ7Z6XBU4,glidant,1.0
9820,9S44LIC7OJ,TABLET,70097M6I30,lubricant,1.0
9821,H789N3FKE8,SUSPENSION,T4V6TWG28D,suspending_thickening_agent,1.0
9821,H789N3FKE8,SUSPENSION,059QF0KO0R,solvent,1.0
9821,H789N3FKE8,SUSPENSION,92RU3N3Y1O,dispersing_agent,1.0
9821,H789N3FKE8,SUSPENSION,ETJ7Z6XBU4,suspending_thickening_agent,1.0
9821,H789N3FKE8,SUSPENSION,OJ245FE5EU,preservative,1.0
9821,H789N3FKE8,SUSPENSION,96K6UQ3ZD4,sweetening_agent,1.0
9822,5PE9FDE8GB,TABLET,ETJ7Z6XBU4,glidant,1.0
9822,5PE9FDE8GB,TABLET,M28OL1HH48,disintegrant,1.0
9822,5PE9FDE8GB,TABLET,70097M6I30,lubricant,1.0
9824,563KS2PQY5,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
9824,563KS2PQY5,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9825,PX9FTM69BF,CAPSULE,2S7830E561,disintegrant,1.0
9825,PX9FTM69BF,CAPSULE,70097M6I30,lubricant,1.0
9826,8Q2869CNVH,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
9826,8Q2869CNVH,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
9827,4B3SC438HI,TABLET,70097M6I30,lubricant,1.0
9828,3D867NP06J,TABLET,70097M6I30,lubricant,1.0
9828,3D867NP06J,TABLET,3OWL53L36A,filler,1.0
9828,3D867NP06J,TABLET,ETJ7Z6XBU4,glidant,1.0
9829,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
9829,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
9829,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",8Z96QXD6UM,plasticizer,1.0
9830,27O7W4T232,TABLET,3SY5LH9PMK,filler,1.0
9830,27O7W4T232,TABLET,ETJ7Z6XBU4,glidant,1.0
9830,27O7W4T232,TABLET,F05Q2T2JA0,surfactant,1.0
9830,27O7W4T232,TABLET,70097M6I30,lubricant,1.0
9831,U5SYW473RQ,TABLET,3OWL53L36A,filler,1.0
9831,U5SYW473RQ,TABLET,55X04QC32I,alkalizing_agent,1.0
9831,U5SYW473RQ,TABLET,M28OL1HH48,disintegrant,1.0
9831,U5SYW473RQ,TABLET,70097M6I30,lubricant,1.0
9832,9S44LIC7OJ,KIT,C151H8M554,filler,1.0
9832,9S44LIC7OJ,KIT,7CVR7L4A2D,filler,1.0
9832,9S44LIC7OJ,KIT,LMI26O6933,dispersing_agent,1.0
9832,9S44LIC7OJ,KIT,EWQ57Q8I5X,filler,1.0
9832,9S44LIC7OJ,KIT,O8232NY3SJ,filler,1.0
9832,9S44LIC7OJ,KIT,OP1R32D61U,filler,1.0
9833,X4HES1O11F,TABLET,ETJ7Z6XBU4,glidant,1.0
9833,X4HES1O11F,TABLET,70097M6I30,lubricant,1.0
9834,P81Q6V85NP,CAPSULE,70097M6I30,lubricant,1.0
9834,P81Q6V85NP,CAPSULE,2G86QN327L,binder,1.0
