row_idx,api_unii,dosage_form,excipient_unii,role,confidence,raw_prior,n_candidates,n_samples
8631,C1ENJ2TE6C,TABLET,4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8632,59375N1D0U,"TABLET, DELAYED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8632,59375N1D0U,"TABLET, DELAYED RELEASE",RDH86HJV5Z,binder,0.009523809523809523,0.02857142857142857,3,11
8632,59375N1D0U,"TABLET, DELAYED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8632,59375N1D0U,"TABLET, DELAYED RELEASE",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8633,1GEV3BAW9J,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8633,1GEV3BAW9J,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8634,140QMO216E,CAPSULE,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
8634,140QMO216E,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8635,927AH8112L,CAPSULE,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8635,927AH8112L,CAPSULE,HHT01ZNK31,surfactant,0.0038609601449275366,0.01158288043478261,3,0
8635,927AH8112L,CAPSULE,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",T1FAD4SS2M,disintegrant,0.024711277173913044,0.09884510869565218,4,0
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",RFW2ET671P,coating_agent,0.0015370244565217391,0.006148097826086957,4,0
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",1IVH67816N,binder,0.006706672705314009,0.060360054347826084,9,0
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",7YC686GQ8F,controlled_release,0.0125,0.025,2,16
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",B1QE5P712K,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8636,OL961R6O2C,"TABLET, FILM COATED, EXTENDED RELEASE",30IQX730WE,plasticizer,0.009009009009009009,0.009009009009009009,1,87
8637,QE4VW5FO07,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8637,QE4VW5FO07,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8637,QE4VW5FO07,"TABLET, FILM COATED",C151H8M554,coating_agent,0.00510204081632653,0.02040816326530612,4,25
8637,QE4VW5FO07,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8637,QE4VW5FO07,"TABLET, FILM COATED",U725QWY32X,solubilizing_agent,0.7160493827160493,0.7160493827160493,1,57
8637,QE4VW5FO07,"TABLET, FILM COATED",O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8637,QE4VW5FO07,"TABLET, FILM COATED",4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8638,XX73205DH5,SUSPENSION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
8638,XX73205DH5,SUSPENSION,NPU9M2E6L8,surfactant,0.005791440217391305,0.01158288043478261,2,1
8638,XX73205DH5,SUSPENSION,506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
8640,55JG375S6M,CAPSULE,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
8640,55JG375S6M,CAPSULE,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8640,55JG375S6M,CAPSULE,368GB5141J,lubricant,0.00909090909090909,0.01818181818181818,2,31
8640,55JG375S6M,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8641,A61RXM4375,CAPSULE,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
8641,A61RXM4375,CAPSULE,506T60A25R,filler,0.06148097826086957,0.12296195652173914,2,0
8641,A61RXM4375,CAPSULE,6O92ICV9RU,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8641,A61RXM4375,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8642,459384H98V,CAPSULE,Z82Y2C65EA,lubricant,0.15737092391304347,0.31474184782608694,2,0
8642,459384H98V,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8642,459384H98V,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8642,459384H98V,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8643,50VV3VW0TI,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8643,50VV3VW0TI,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
8645,Z3614QOX8W,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8645,Z3614QOX8W,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8646,U6F3787206,SOLUTION,6DC9Q167V3,solvent,0.005765964673913044,0.023063858695652174,4,0
8646,U6F3787206,SOLUTION,506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
8647,838F01T721,"TABLET, EXTENDED RELEASE",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8647,838F01T721,"TABLET, EXTENDED RELEASE",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
8647,838F01T721,"TABLET, EXTENDED RELEASE",3J2P07GVB6,controlled_release,0.0005604619565217391,0.0011209239130434783,2,4
8647,838F01T721,"TABLET, EXTENDED RELEASE",11628IH70O,bioadhesive_agent,3.3967391304347826e-05,3.3967391304347826e-05,1,1
8647,838F01T721,"TABLET, EXTENDED RELEASE",4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8647,838F01T721,"TABLET, EXTENDED RELEASE",9XZ8H6N6OH,surfactant,0.005791440217391305,0.01158288043478261,2,0
8647,838F01T721,"TABLET, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8648,6702D36OG5,"CAPSULE, LIQUID FILLED",2G86QN327L,binder,0.49307559145989616,0.9861511829197923,2,1709
8648,6702D36OG5,"CAPSULE, LIQUID FILLED",6DC9Q167V3,solvent,0.005765964673913044,0.023063858695652174,4,0
8648,6702D36OG5,"CAPSULE, LIQUID FILLED",3K9958V90M,preservative,0.9432098765432099,0.9432098765432099,1,381
8648,6702D36OG5,"CAPSULE, LIQUID FILLED",PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
8648,6702D36OG5,"CAPSULE, LIQUID FILLED",C9H2L21V7U,surfactant,0.4128787878787879,0.8257575757575758,2,108
8648,6702D36OG5,"CAPSULE, LIQUID FILLED",3NXW29V3WO,solubilizing_agent,0.0018245341614906833,0.012771739130434783,7,0
8649,UR59KN573L,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8649,UR59KN573L,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
8649,UR59KN573L,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8649,UR59KN573L,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8650,80M03YXJ7I,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8650,80M03YXJ7I,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8650,80M03YXJ7I,"TABLET, FILM COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
8651,U202363UOS,TABLET,C151H8M554,binder,0.006802721088435374,0.02040816326530612,3,25
8651,U202363UOS,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8651,U202363UOS,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8651,U202363UOS,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8651,U202363UOS,TABLET,1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8651,U202363UOS,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8652,EOS72165S7,"TABLET, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8652,EOS72165S7,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
8652,EOS72165S7,"TABLET, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8652,EOS72165S7,"TABLET, EXTENDED RELEASE",1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8652,EOS72165S7,"TABLET, EXTENDED RELEASE",532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8653,786Z46389E,"TABLET, EXTENDED RELEASE",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8653,786Z46389E,"TABLET, EXTENDED RELEASE",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
8653,786Z46389E,"TABLET, EXTENDED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8656,33CM23913M,"TABLET, CHEWABLE",LMI26O6933,glidant,0.00980392156862745,0.0196078431372549,2,27
8656,33CM23913M,"TABLET, CHEWABLE",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8656,33CM23913M,"TABLET, CHEWABLE",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8656,33CM23913M,"TABLET, CHEWABLE",506T60A25R,sweetening_agent,0.01037703804347826,0.02075407608695652,2,0
8657,I9ZF7L6G2L,"TABLET, EXTENDED RELEASE",U3JF91U133,binder,0.020120018115942027,0.060360054347826084,3,0
8657,I9ZF7L6G2L,"TABLET, EXTENDED RELEASE",0WZ8WG20P6,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8657,I9ZF7L6G2L,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8657,I9ZF7L6G2L,"TABLET, EXTENDED RELEASE",UKE75GEA7F,surfactant,0.005791440217391305,0.01158288043478261,2,0
8657,I9ZF7L6G2L,"TABLET, EXTENDED RELEASE",O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8658,7J8897W37S,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8658,7J8897W37S,CAPSULE,3NXW29V3WO,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8658,7J8897W37S,CAPSULE,1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8659,927AH8112L,CAPSULE,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8659,927AH8112L,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8659,927AH8112L,CAPSULE,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8659,927AH8112L,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8660,76755771U3,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
8660,76755771U3,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8661,6M97XTV3HD,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8661,6M97XTV3HD,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8661,6M97XTV3HD,"TABLET, FILM COATED",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8661,6M97XTV3HD,"TABLET, FILM COATED",949E52Z6MY,coating_agent,0.0020493659420289857,0.006148097826086957,3,0
8661,6M97XTV3HD,"TABLET, FILM COATED",U076Q6Q621,plasticizer,0.03225806451612903,0.03225806451612903,1,7
8662,2T8Q726O95,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8662,2T8Q726O95,"TABLET, FILM COATED",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
8662,2T8Q726O95,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8662,2T8Q726O95,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8663,N1SN99T69T,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8663,N1SN99T69T,CAPSULE,U725QWY32X,solubilizing_agent,0.7160493827160493,0.7160493827160493,1,57
8663,N1SN99T69T,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8664,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",9XZ8H6N6OH,binder,0.015090013586956521,0.060360054347826084,4,0
8664,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",5Y0974F5PW,coating_agent,0.0015370244565217391,0.006148097826086957,4,0
8664,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8664,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8664,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8664,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8665,BKE5Q1J60U,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8665,BKE5Q1J60U,"TABLET, FILM COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8665,BKE5Q1J60U,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8667,G83415V073,"CAPSULE, EXTENDED RELEASE",7Z8S9VYZ4B,filler,0.06148097826086957,0.12296195652173914,2,1
8667,G83415V073,"CAPSULE, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8667,G83415V073,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8668,YU55MQ3IZY,"TABLET, EXTENDED RELEASE",39J80LT57T,binder,0.0075450067934782605,0.060360054347826084,8,0
8668,YU55MQ3IZY,"TABLET, EXTENDED RELEASE",B1QE5P712K,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8668,YU55MQ3IZY,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8669,7S5I7G3JQL,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8670,80M03YXJ7I,"TABLET, COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8670,80M03YXJ7I,"TABLET, COATED",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8670,80M03YXJ7I,"TABLET, COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8670,80M03YXJ7I,"TABLET, COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
8671,9242ECW6R0,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8671,9242ECW6R0,TABLET,UKE75GEA7F,binder,0.020120018115942027,0.060360054347826084,3,0
8671,9242ECW6R0,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8671,9242ECW6R0,TABLET,RDH86HJV5Z,solubilizing_agent,0.34285714285714286,0.34285714285714286,1,11
8671,9242ECW6R0,TABLET,0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
8672,N1SN99T69T,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8672,N1SN99T69T,CAPSULE,U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
8672,N1SN99T69T,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
8673,82VFR53I78,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8673,82VFR53I78,TABLET,UKE75GEA7F,binder,0.020120018115942027,0.060360054347826084,3,0
8673,82VFR53I78,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8673,82VFR53I78,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8674,80M03YXJ7I,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
8674,80M03YXJ7I,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8674,80M03YXJ7I,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8675,26LUD4JO9K,"TABLET, FILM COATED",EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
8675,26LUD4JO9K,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
8675,26LUD4JO9K,"TABLET, FILM COATED",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8675,26LUD4JO9K,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
8675,26LUD4JO9K,"TABLET, FILM COATED",LMI26O6933,dispersing_agent,0.5490196078431373,0.5490196078431373,1,27
8676,G83415V073,TABLET,PNR0YF693Y,filler,0.04098731884057971,0.12296195652173914,3,0
8676,G83415V073,TABLET,7T9FYH5QMK,disintegrant,0.03294836956521739,0.09884510869565218,3,2
8676,G83415V073,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8678,34237V843T,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8678,34237V843T,TABLET,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
8679,3M8608UQ61,TABLET,0WZ8WG20P6,binder,0.008622864906832298,0.060360054347826084,7,0
8679,3M8608UQ61,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8680,SJT761GEGS,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8680,SJT761GEGS,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8681,G70B4ETF4S,"TABLET, FILM COATED",36SFW2JZ0W,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
8681,G70B4ETF4S,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8681,G70B4ETF4S,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8681,G70B4ETF4S,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
8682,Q0MQD1073Q,TABLET,7T9FYH5QMK,glidant,0.04899230072463768,0.14697690217391304,3,2
8682,Q0MQD1073Q,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8682,Q0MQD1073Q,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
8683,724L30Y2QR,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
8683,724L30Y2QR,CAPSULE,U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
8683,724L30Y2QR,CAPSULE,U3JF91U133,surfactant,0.005791440217391305,0.01158288043478261,2,0
8684,927AH8112L,SUSPENSION,K679OBS311,suspending_thickening_agent,0.004296875,0.00859375,2,3
8684,927AH8112L,SUSPENSION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
8684,927AH8112L,SUSPENSION,6M3P64V0NC,suspending_thickening_agent,0.004296875,0.00859375,2,0
8684,927AH8112L,SUSPENSION,1Q73Q2JULR,alkalizing_agent,0.013688858695652175,0.0547554347826087,4,0
8684,927AH8112L,SUSPENSION,8KW3E207O2,sweetening_agent,0.01037703804347826,0.02075407608695652,2,3
8685,4Q81I59GXC,"CAPSULE, EXTENDED RELEASE",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
8685,4Q81I59GXC,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8686,EH28UP18IF,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
8687,46627O600J,"TABLET, EXTENDED RELEASE",RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
8688,JJ768O327N,"CAPSULE, EXTENDED RELEASE",R75537T0T4,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8688,JJ768O327N,"CAPSULE, EXTENDED RELEASE",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8688,JJ768O327N,"CAPSULE, EXTENDED RELEASE",C151H8M554,filler,0.17687074829931973,0.5306122448979592,3,25
8688,JJ768O327N,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
8689,F0P408N6V4,CAPSULE,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8690,G83415V073,TABLET,7CVR7L4A2D,binder,0.004807692307692308,0.009615384615384616,2,80
8690,G83415V073,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8690,G83415V073,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8690,G83415V073,TABLET,C151H8M554,filler,0.17687074829931973,0.5306122448979592,3,25
8691,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",3DYK7UYZ62,binder,0.030180027173913042,0.060360054347826084,2,0
8691,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
8691,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8691,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",9XZ8H6N6OH,surfactant,0.005791440217391305,0.01158288043478261,2,0
8691,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",FZ989GH94E,solubilizing_agent,0.7909090909090909,0.7909090909090909,1,86
8692,0J48LPH2TH,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8692,0J48LPH2TH,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8692,0J48LPH2TH,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8692,0J48LPH2TH,TABLET,1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
8693,63CZ7GJN5I,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8693,63CZ7GJN5I,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
8693,63CZ7GJN5I,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8694,660YQ98I10,"TABLET, EXTENDED RELEASE",7Z8S9VYZ4B,binder,0.030180027173913042,0.060360054347826084,2,1
8694,660YQ98I10,"TABLET, EXTENDED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8694,660YQ98I10,"TABLET, EXTENDED RELEASE",532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8695,73K4184T59,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
8695,73K4184T59,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8696,G70B4ETF4S,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
8696,G70B4ETF4S,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
8696,G70B4ETF4S,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
8696,G70B4ETF4S,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
8697,563KS2PQY5,TABLET,2165RE0K14,binder,0.020120018115942027,0.060360054347826084,3,0
8697,563KS2PQY5,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
8697,563KS2PQY5,TABLET,RFW2ET671P,surfactant,0.005791440217391305,0.01158288043478261,2,0
8697,563KS2PQY5,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
8698,GCU97FKN3R,FOR SOLUTION,W4888I119H,solubilizing_agent,0.004257246376811594,0.012771739130434783,3,0
